batter_id,season,pa,MAX (batter_name),COUNT (*)
135784,2012,Intent Walk,Placido Polanco,1
135784,2012,Liner,Placido Polanco,47
135784,2012,Popup,Placido Polanco,13
135784,2012,Strikeout Foul Tip,Placido Polanco,1
135784,2012,Strikeout Looking,Placido Polanco,8
135784,2012,Strikeout Swinging,Placido Polanco,16
135784,2012,Unknown (error),Placido Polanco,1
135784,2012,Walk,Placido Polanco,17
135784,2013,Bunt Unknown (sacrifice),Placido Polanco,3
135784,2013,Fly Ball,Placido Polanco,65
135784,2013,Grounder,Placido Polanco,167
135784,2013,Grounder (error),Placido Polanco,2
135784,2013,Hit By Pitch,Placido Polanco,9
135784,2013,Intent Walk,Placido Polanco,1
135784,2013,Liner,Placido Polanco,98
135784,2013,Popup,Placido Polanco,18
135784,2013,Runner Out,Placido Polanco,1
135784,2013,Strikeout Foul Tip,Placido Polanco,2
135784,2013,Strikeout Looking,Placido Polanco,5
135784,2013,Strikeout Swinging,Placido Polanco,24
135784,2013,Walk,Placido Polanco,22
136460,2012,Fly Ball,Alex Gonzalez,21
136460,2012,Grounder,Alex Gonzalez,23
136460,2012,Hit By Pitch,Alex Gonzalez,2
136460,2012,Liner,Alex Gonzalez,11
136460,2012,Popup,Alex Gonzalez,12
136460,2012,Strikeout Foul Tip,Alex Gonzalez,5
136460,2012,Strikeout Swinging,Alex Gonzalez,10
136460,2012,Walk,Alex Gonzalez,7
136460,2013,Bunt Popup,Alex Gonzalez,1
136460,2013,Fly Ball,Alex Gonzalez,21
136460,2013,Grounder,Alex Gonzalez,37
136460,2013,Hit By Pitch,Alex Gonzalez,1
136460,2013,Liner,Alex Gonzalez,22
136460,2013,Popup,Alex Gonzalez,7
136460,2013,Strikeout Foul Tip,Alex Gonzalez,4
136460,2013,Strikeout Looking,Alex Gonzalez,5
136460,2013,Strikeout Swinging,Alex Gonzalez,17
136460,2013,Walk,Alex Gonzalez,3
136460,2014,Fly Ball,Alex Gonzalez,7
136460,2014,Grounder,Alex Gonzalez,11
136460,2014,Grounder (error),Alex Gonzalez,2
136460,2014,Liner,Alex Gonzalez,3
136460,2014,Popup,Alex Gonzalez,3
136460,2014,Strikeout Swinging,Alex Gonzalez,4
136460,2014,Walk,Alex Gonzalez,2
136600,2012,Grounder,Bruce Chen,1
136600,2012,Liner,Bruce Chen,1
136600,2012,Strikeout Looking,Bruce Chen,3
136600,2013,Liner,Bruce Chen,1
136600,2013,Strikeout Looking,Bruce Chen,1
136660,2012,Bunt Grounder,Mark DeRosa,1
136660,2012,Bunt Unknown (sacrifice),Mark DeRosa,1
136660,2012,Fly Ball,Mark DeRosa,15
136660,2012,Grounder,Mark DeRosa,39
136660,2012,Grounder (error),Mark DeRosa,1
136660,2012,Liner,Mark DeRosa,9
136660,2012,Popup,Mark DeRosa,3
136660,2012,Runner Out,Mark DeRosa,1
136660,2012,Strikeout Foul Tip,Mark DeRosa,2
136660,2012,Strikeout Looking,Mark DeRosa,6
136660,2012,Strikeout Swinging,Mark DeRosa,10
136660,2012,Walk,Mark DeRosa,14
136660,2013,Fly Ball,Mark DeRosa,43
136660,2013,Grounder,Mark DeRosa,71
136660,2013,Grounder (error),Mark DeRosa,2
136660,2013,Hit By Pitch,Mark DeRosa,1
136660,2013,Intent Walk,Mark DeRosa,1
136660,2013,Liner,Mark DeRosa,34
136660,2013,Popup,Mark DeRosa,8
136660,2013,Strikeout Foul Tip,Mark DeRosa,4
136660,2013,Strikeout Looking,Mark DeRosa,6
136660,2013,Strikeout Swinging,Mark DeRosa,39
136660,2013,Walk,Mark DeRosa,27
136767,2012,Fly Ball,Eric Chavez,59
136767,2012,Grounder,Eric Chavez,92
136767,2012,Grounder (error),Eric Chavez,2
136767,2012,Grounder (fc),Eric Chavez,1
136767,2012,Hit By Pitch,Eric Chavez,1
136767,2012,Intent Walk,Eric Chavez,3
136767,2012,Liner,Eric Chavez,51
136767,2012,Popup,Eric Chavez,18
136767,2012,Strikeout Foul Tip,Eric Chavez,6
136767,2012,Strikeout Looking,Eric Chavez,14
136767,2012,Strikeout Swinging,Eric Chavez,38
136767,2012,Walk,Eric Chavez,27
136767,2013,Catcher Interference,Eric Chavez,1
136767,2013,Fly Ball,Eric Chavez,51
136767,2013,Grounder,Eric Chavez,77
136767,2013,Grounder (error),Eric Chavez,1
136767,2013,Grounder (fc),Eric Chavez,1
136767,2013,Hit By Pitch,Eric Chavez,1
136767,2013,Intent Walk,Eric Chavez,4
136767,2013,Liner,Eric Chavez,43
136767,2013,Popup,Eric Chavez,15
136767,2013,Runner Out,Eric Chavez,2
136767,2013,Strikeout Foul Tip,Eric Chavez,5
136767,2013,Strikeout Looking,Eric Chavez,9
136767,2013,Strikeout Swinging,Eric Chavez,31
136767,2013,Walk,Eric Chavez,15
136767,2014,Fly Ball,Eric Chavez,13
136767,2014,Grounder,Eric Chavez,21
136767,2014,Liner,Eric Chavez,13
136767,2014,Popup,Eric Chavez,4
136767,2014,Strikeout Looking,Eric Chavez,5
136767,2014,Strikeout Swinging,Eric Chavez,14
136767,2014,Walk,Eric Chavez,11
136860,2012,Air Ball (error),Carlos Beltran,2
136860,2012,Air Ball (home run),Carlos Beltran,1
136860,2012,Bunt Grounder,Carlos Beltran,1
136860,2012,Bunt Unknown (sacrifice),Carlos Beltran,1
136860,2012,Fly Ball,Carlos Beltran,119
136860,2012,Grounder,Carlos Beltran,173
136860,2012,Grounder (error),Carlos Beltran,3
136860,2012,Grounder (fc),Carlos Beltran,1
136860,2012,Hit By Pitch,Carlos Beltran,2
136860,2012,Intent Walk,Carlos Beltran,15
136860,2012,Liner,Carlos Beltran,89
136860,2012,Popup,Carlos Beltran,38
136860,2012,Runner Out,Carlos Beltran,1
136860,2012,Strikeout Foul Tip,Carlos Beltran,7
136860,2012,Strikeout Looking,Carlos Beltran,27
136860,2012,Strikeout Swinging,Carlos Beltran,90
136860,2012,Unknown (error),Carlos Beltran,1
136860,2012,Walk,Carlos Beltran,51
136860,2013,Bunt Grounder,Carlos Beltran,1
136860,2013,Bunt Unknown (sacrifice),Carlos Beltran,2
136860,2013,Fly Ball,Carlos Beltran,126
136860,2013,Grounder,Carlos Beltran,188
136860,2013,Grounder (error),Carlos Beltran,1
136860,2013,Grounder (fc),Carlos Beltran,2
136860,2013,Hit By Pitch,Carlos Beltran,2
136860,2013,Intent Walk,Carlos Beltran,2
136860,2013,Liner,Carlos Beltran,148
136860,2013,Popup,Carlos Beltran,57
136860,2013,Runner Out,Carlos Beltran,5
136860,2013,Strikeout Foul Tip,Carlos Beltran,4
136860,2013,Strikeout Looking,Carlos Beltran,16
136860,2013,Strikeout Swinging,Carlos Beltran,76
136860,2013,Walk,Carlos Beltran,46
136860,2014,Fly Ball,Carlos Beltran,51
136860,2014,Grounder,Carlos Beltran,94
136860,2014,Grounder (error),Carlos Beltran,1
136860,2014,Hit By Pitch,Carlos Beltran,1
136860,2014,Intent Walk,Carlos Beltran,2
136860,2014,Liner,Carlos Beltran,42
136860,2014,Popup,Carlos Beltran,24
136860,2014,Strikeout Foul Tip,Carlos Beltran,3
136860,2014,Strikeout Looking,Carlos Beltran,13
136860,2014,Strikeout Swinging,Carlos Beltran,30
136860,2014,Unknown (error),Carlos Beltran,1
136860,2014,Walk,Carlos Beltran,17
136880,2012,Bunt Strikeout (foul),Roy Halladay,1
136880,2012,Bunt Strikeout (miss),Roy Halladay,1
136880,2012,Bunt Unknown (sacrifice),Roy Halladay,4
136880,2012,Fly Ball,Roy Halladay,3
136880,2012,Grounder,Roy Halladay,21
136880,2012,Liner,Roy Halladay,3
136880,2012,Strikeout Foul Tip,Roy Halladay,1
136880,2012,Strikeout Looking,Roy Halladay,6
136880,2012,Strikeout Swinging,Roy Halladay,17
136880,2013,Bunt Strikeout (foul),Roy Halladay,2
136880,2013,Bunt Unknown (sacrifice),Roy Halladay,1
136880,2013,Grounder,Roy Halladay,1
136880,2013,Strikeout Looking,Roy Halladay,7
136880,2013,Strikeout Swinging,Roy Halladay,8
136880,2013,Walk,Roy Halladay,1
150009,2013,Strikeout Looking,Ramon Ortiz,1
150020,2012,Bunt Grounder,Jerry Hairston,1
150020,2012,Bunt Unknown (sacrifice),Jerry Hairston,1
150020,2012,Fly Ball,Jerry Hairston,64
150020,2012,Grounder,Jerry Hairston,74
150020,2012,Grounder (error),Jerry Hairston,2
150020,2012,Grounder (fc),Jerry Hairston,1
150020,2012,Hit By Pitch,Jerry Hairston,3
150020,2012,Intent Walk,Jerry Hairston,2
150020,2012,Liner,Jerry Hairston,47
150020,2012,Popup,Jerry Hairston,23
150020,2012,Runner Out,Jerry Hairston,2
150020,2012,Strikeout Looking,Jerry Hairston,7
150020,2012,Strikeout Swinging,Jerry Hairston,20
150020,2012,Unknown (error),Jerry Hairston,1
150020,2012,Walk,Jerry Hairston,21
150020,2013,Bunt Grounder,Jerry Hairston,1
150020,2013,Bunt Unknown (sacrifice),Jerry Hairston,3
150020,2013,Fly Ball,Jerry Hairston,43
150020,2013,Grounder,Jerry Hairston,77
150020,2013,Grounder (error),Jerry Hairston,3
150020,2013,Hit By Pitch,Jerry Hairston,2
150020,2013,Liner,Jerry Hairston,40
150020,2013,Popup,Jerry Hairston,21
150020,2013,Strikeout Foul Tip,Jerry Hairston,1
150020,2013,Strikeout Looking,Jerry Hairston,8
150020,2013,Strikeout Swinging,Jerry Hairston,13
150020,2013,Walk,Jerry Hairston,14
150021,2012,Bunt Unknown (sacrifice),Darnell McDonald,2
150021,2012,Fly Ball,Darnell McDonald,29
150021,2012,Grounder,Darnell McDonald,25
150021,2012,Grounder (error),Darnell McDonald,2
150021,2012,Liner,Darnell McDonald,8
150021,2012,Popup,Darnell McDonald,6
150021,2012,Strikeout Foul Tip,Darnell McDonald,1
150021,2012,Strikeout Looking,Darnell McDonald,8
150021,2012,Strikeout Swinging,Darnell McDonald,10
150021,2012,Walk,Darnell McDonald,12
150021,2013,Fly Ball,Darnell McDonald,5
150021,2013,Grounder,Darnell McDonald,26
150021,2013,Liner,Darnell McDonald,12
150021,2013,Popup,Darnell McDonald,2
150021,2013,Strikeout Foul Tip,Darnell McDonald,2
150021,2013,Strikeout Swinging,Darnell McDonald,6
150021,2013,Walk,Darnell McDonald,4
150029,2012,Fly Ball,Jayson Werth,74
150029,2012,Grounder,Jayson Werth,97
150029,2012,Grounder (error),Jayson Werth,3
150029,2012,Hit By Pitch,Jayson Werth,1
150029,2012,Intent Walk,Jayson Werth,2
150029,2012,Liner,Jayson Werth,48
150029,2012,Popup,Jayson Werth,22
150029,2012,Runner Out,Jayson Werth,1
150029,2012,Strikeout Foul Tip,Jayson Werth,5
150029,2012,Strikeout Looking,Jayson Werth,11
150029,2012,Strikeout Swinging,Jayson Werth,41
150029,2012,Walk,Jayson Werth,40
150029,2013,Fly Ball,Jayson Werth,92
150029,2013,Grounder,Jayson Werth,131
150029,2013,Grounder (error),Jayson Werth,2
150029,2013,Hit By Pitch,Jayson Werth,5
150029,2013,Intent Walk,Jayson Werth,3
150029,2013,Liner,Jayson Werth,113
150029,2013,Popup,Jayson Werth,27
150029,2013,Runner Out,Jayson Werth,2
150029,2013,Strikeout Foul Tip,Jayson Werth,10
150029,2013,Strikeout Looking,Jayson Werth,28
150029,2013,Strikeout Swinging,Jayson Werth,63
150029,2013,Unknown (error),Jayson Werth,1
150029,2013,Walk,Jayson Werth,57
150029,2014,Air Ball (home run),Jayson Werth,1
150029,2014,Fly Ball,Jayson Werth,62
150029,2014,Grounder,Jayson Werth,112
150029,2014,Grounder (error),Jayson Werth,2
150029,2014,Grounder (fc),Jayson Werth,2
150029,2014,Hit By Pitch,Jayson Werth,5
150029,2014,Intent Walk,Jayson Werth,1
150029,2014,Liner,Jayson Werth,82
150029,2014,Popup,Jayson Werth,29
150029,2014,Runner Out,Jayson Werth,1
150029,2014,Strikeout Foul Tip,Jayson Werth,6
150029,2014,Strikeout Looking,Jayson Werth,18
150029,2014,Strikeout Swinging,Jayson Werth,53
150029,2014,Unknown (error),Jayson Werth,1
150029,2014,Walk,Jayson Werth,44
150040,2012,Bunt Grounder,Jose Molina,1
150040,2012,Bunt Strikeout (foul),Jose Molina,1
150040,2012,Bunt Unknown (sacrifice),Jose Molina,1
150040,2012,Fly Ball,Jose Molina,42
150040,2012,Grounder,Jose Molina,95
150040,2012,Grounder (error),Jose Molina,6
150040,2012,Hit By Pitch,Jose Molina,2
150040,2012,Liner,Jose Molina,31
150040,2012,Popup,Jose Molina,16
150040,2012,Strikeout Foul Tip,Jose Molina,5
150040,2012,Strikeout Looking,Jose Molina,10
150040,2012,Strikeout Swinging,Jose Molina,44
150040,2012,Walk,Jose Molina,20
150040,2013,Bunt Grounder,Jose Molina,2
150040,2013,Bunt Strikeout (foul),Jose Molina,1
150040,2013,Bunt Unknown (sacrifice),Jose Molina,3
150040,2013,Fly Ball,Jose Molina,39
150040,2013,Grounder,Jose Molina,120
150040,2013,Grounder (fc),Jose Molina,2
150040,2013,Hit By Pitch,Jose Molina,2
150040,2013,Intent Walk,Jose Molina,1
150040,2013,Liner,Jose Molina,47
150040,2013,Popup,Jose Molina,13
150040,2013,Strikeout Foul Tip,Jose Molina,4
150040,2013,Strikeout Looking,Jose Molina,12
150040,2013,Strikeout Swinging,Jose Molina,51
150040,2013,Walk,Jose Molina,22
150040,2014,Bunt Grounder,Jose Molina,1
150040,2014,Bunt Unknown (sacrifice),Jose Molina,2
150040,2014,Fly Ball,Jose Molina,31
150040,2014,Grounder,Jose Molina,63
150040,2014,Hit By Pitch,Jose Molina,1
150040,2014,Liner,Jose Molina,18
150040,2014,Popup,Jose Molina,6
150040,2014,Strikeout Looking,Jose Molina,18
150040,2014,Strikeout Swinging,Jose Molina,25
150040,2014,Walk,Jose Molina,9
150093,2012,Air Ball (error),Alfonso Soriano,1
150093,2012,Fly Ball,Alfonso Soriano,153
150093,2012,Grounder,Alfonso Soriano,146
150093,2012,Grounder (error),Alfonso Soriano,3
150093,2012,Hit By Pitch,Alfonso Soriano,7
150093,2012,Intent Walk,Alfonso Soriano,5
150093,2012,Liner,Alfonso Soriano,79
150093,2012,Popup,Alfonso Soriano,29
150093,2012,Runner Out,Alfonso Soriano,1
150093,2012,Strikeout Foul Tip,Alfonso Soriano,6
150093,2012,Strikeout Looking,Alfonso Soriano,19
150093,2012,Strikeout Swinging,Alfonso Soriano,128
150093,2012,Walk,Alfonso Soriano,39
150093,2013,Air Ball (error),Alfonso Soriano,1
150093,2013,Air Ball (home run),Alfonso Soriano,1
150093,2013,Fly Ball,Alfonso Soriano,132
150093,2013,Grounder,Alfonso Soriano,162
150093,2013,Grounder (error),Alfonso Soriano,4
150093,2013,Grounder (fc),Alfonso Soriano,2
150093,2013,Hit By Pitch,Alfonso Soriano,5
150093,2013,Intent Walk,Alfonso Soriano,3
150093,2013,Liner,Alfonso Soriano,95
150093,2013,Popup,Alfonso Soriano,33
150093,2013,Runner Out,Alfonso Soriano,3
150093,2013,Strikeout Foul Tip,Alfonso Soriano,11
150093,2013,Strikeout Looking,Alfonso Soriano,16
150093,2013,Strikeout Swinging,Alfonso Soriano,129
150093,2013,Walk,Alfonso Soriano,33
150093,2014,Fly Ball,Alfonso Soriano,58
150093,2014,Grounder,Alfonso Soriano,60
150093,2014,Hit By Pitch,Alfonso Soriano,2
150093,2014,Intent Walk,Alfonso Soriano,1
150093,2014,Liner,Alfonso Soriano,29
150093,2014,Popup,Alfonso Soriano,12
150093,2014,Strikeout Foul Tip,Alfonso Soriano,5
150093,2014,Strikeout Looking,Alfonso Soriano,13
150093,2014,Strikeout Swinging,Alfonso Soriano,53
150093,2014,Walk,Alfonso Soriano,5
150116,2012,Bunt Grounder,Randy Wolf,2
150116,2012,Bunt Strikeout (foul),Randy Wolf,1
150116,2012,Bunt Unknown (sacrifice),Randy Wolf,5
150116,2012,Fly Ball,Randy Wolf,5
150116,2012,Grounder,Randy Wolf,15
150116,2012,Grounder (fc),Randy Wolf,1
150116,2012,Liner,Randy Wolf,6
150116,2012,Popup,Randy Wolf,1
150116,2012,Strikeout Foul Tip,Randy Wolf,1
150116,2012,Strikeout Swinging,Randy Wolf,9
150116,2014,Fly Ball,Randy Wolf,1
150116,2014,Grounder,Randy Wolf,1
150116,2014,Liner,Randy Wolf,2
150116,2014,Popup,Randy Wolf,2
150116,2014,Strikeout Swinging,Randy Wolf,1
150119,2012,Strikeout Swinging,Freddy Garcia,1
150119,2013,Bunt Unknown (sacrifice),Freddy Garcia,2
150119,2013,Fly Ball,Freddy Garcia,1
150119,2013,Grounder,Freddy Garcia,3
150119,2013,Liner,Freddy Garcia,1
150119,2013,Strikeout Looking,Freddy Garcia,3
150119,2013,Strikeout Swinging,Freddy Garcia,2
150148,2012,Fly Ball,Rod Barajas,118
150148,2012,Grounder,Rod Barajas,56
150148,2012,Grounder (error),Rod Barajas,6
150148,2012,Grounder (fc),Rod Barajas,1
150148,2012,Hit By Pitch,Rod Barajas,7
150148,2012,Intent Walk,Rod Barajas,5
150148,2012,Liner,Rod Barajas,36
150148,2012,Popup,Rod Barajas,39
150148,2012,Runner Out,Rod Barajas,1
150148,2012,Strikeout Foul Tip,Rod Barajas,2
150148,2012,Strikeout Looking,Rod Barajas,5
150148,2012,Strikeout Swinging,Rod Barajas,62
150148,2012,Walk,Rod Barajas,24
150212,2012,Air Ball (error),Michael Cuddyer,1
150212,2012,Air Ball (home run),Michael Cuddyer,2
150212,2012,Fly Ball,Michael Cuddyer,75
150212,2012,Grounder,Michael Cuddyer,128
150212,2012,Grounder (error),Michael Cuddyer,11
150212,2012,Intent Walk,Michael Cuddyer,1
150212,2012,Liner,Michael Cuddyer,55
150212,2012,Popup,Michael Cuddyer,13
150212,2012,Runner Out,Michael Cuddyer,1
150212,2012,Strikeout Foul Tip,Michael Cuddyer,3
150212,2012,Strikeout Looking,Michael Cuddyer,17
150212,2012,Strikeout Swinging,Michael Cuddyer,58
150212,2012,Unknown (error),Michael Cuddyer,1
150212,2012,Walk,Michael Cuddyer,31
150212,2013,Fly Ball,Michael Cuddyer,87
150212,2013,Grounder,Michael Cuddyer,192
150212,2013,Grounder (error),Michael Cuddyer,3
150212,2013,Grounder (fc),Michael Cuddyer,3
150212,2013,Hit By Pitch,Michael Cuddyer,2
150212,2013,Intent Walk,Michael Cuddyer,5
150212,2013,Liner,Michael Cuddyer,91
150212,2013,Popup,Michael Cuddyer,17
150212,2013,Runner Out,Michael Cuddyer,1
150212,2013,Strikeout Foul Tip,Michael Cuddyer,4
150212,2013,Strikeout Looking,Michael Cuddyer,18
150212,2013,Strikeout Swinging,Michael Cuddyer,78
150212,2013,Walk,Michael Cuddyer,42
150212,2014,Fly Ball,Michael Cuddyer,20
150212,2014,Grounder,Michael Cuddyer,54
150212,2014,Grounder (error),Michael Cuddyer,2
150212,2014,Liner,Michael Cuddyer,26
150212,2014,Popup,Michael Cuddyer,3
150212,2014,Runner Out,Michael Cuddyer,1
150212,2014,Strikeout Looking,Michael Cuddyer,5
150212,2014,Strikeout Swinging,Michael Cuddyer,11
150212,2014,Walk,Michael Cuddyer,10
150229,2012,Bunt Unknown (sacrifice),A.J. Pierzynski,1
150229,2012,Fly Ball,A.J. Pierzynski,110
150229,2012,Grounder,A.J. Pierzynski,168
150229,2012,Grounder (error),A.J. Pierzynski,1
150229,2012,Grounder (fc),A.J. Pierzynski,1
150229,2012,Hit By Pitch,A.J. Pierzynski,8
150229,2012,Intent Walk,A.J. Pierzynski,5
150229,2012,Liner,A.J. Pierzynski,91
150229,2012,Popup,A.J. Pierzynski,34
150229,2012,Strikeout Foul Tip,A.J. Pierzynski,8
150229,2012,Strikeout Looking,A.J. Pierzynski,7
150229,2012,Strikeout Swinging,A.J. Pierzynski,63
150229,2012,Walk,A.J. Pierzynski,23
150229,2013,Air Ball (error),A.J. Pierzynski,1
150229,2013,Fly Ball,A.J. Pierzynski,116
150229,2013,Grounder,A.J. Pierzynski,182
150229,2013,Grounder (error),A.J. Pierzynski,3
150229,2013,Grounder (fc),A.J. Pierzynski,1
150229,2013,Hit By Pitch,A.J. Pierzynski,9
150229,2013,Intent Walk,A.J. Pierzynski,2
150229,2013,Liner,A.J. Pierzynski,100
150229,2013,Popup,A.J. Pierzynski,27
150229,2013,Strikeout Foul Tip,A.J. Pierzynski,5
150229,2013,Strikeout Looking,A.J. Pierzynski,10
150229,2013,Strikeout Swinging,A.J. Pierzynski,60
150229,2013,Walk,A.J. Pierzynski,9
150229,2014,Air Ball (home run),A.J. Pierzynski,1
150229,2014,Bunt Grounder,A.J. Pierzynski,1
150229,2014,Bunt Unknown (sacrifice),A.J. Pierzynski,1
150229,2014,Fly Ball,A.J. Pierzynski,46
150229,2014,Grounder,A.J. Pierzynski,110
150229,2014,Grounder (error),A.J. Pierzynski,2
150229,2014,Hit By Pitch,A.J. Pierzynski,4
150229,2014,Intent Walk,A.J. Pierzynski,2
150229,2014,Liner,A.J. Pierzynski,46
150229,2014,Popup,A.J. Pierzynski,14
150229,2014,Runner Out,A.J. Pierzynski,2
150229,2014,Strikeout Foul Tip,A.J. Pierzynski,1
150229,2014,Strikeout Looking,A.J. Pierzynski,6
150229,2014,Strikeout Swinging,A.J. Pierzynski,33
150229,2014,Walk,A.J. Pierzynski,7
150275,2012,Air Ball (error),Yorvit Torrealba,1
150275,2012,Bunt Unknown (sacrifice),Yorvit Torrealba,3
150275,2012,Fly Ball,Yorvit Torrealba,43
150275,2012,Grounder,Yorvit Torrealba,77
150275,2012,Grounder (error),Yorvit Torrealba,1
150275,2012,Grounder (fc),Yorvit Torrealba,1
150275,2012,Hit By Pitch,Yorvit Torrealba,2
150275,2012,Liner,Yorvit Torrealba,24
150275,2012,Popup,Yorvit Torrealba,9
150275,2012,Strikeout Foul Tip,Yorvit Torrealba,1
150275,2012,Strikeout Looking,Yorvit Torrealba,11
150275,2012,Strikeout Swinging,Yorvit Torrealba,28
150275,2012,Walk,Yorvit Torrealba,17
150275,2013,Bunt Popup,Yorvit Torrealba,1
150275,2013,Bunt Strikeout (foul),Yorvit Torrealba,1
150275,2013,Bunt Unknown (sacrifice),Yorvit Torrealba,3
150275,2013,Fly Ball,Yorvit Torrealba,23
150275,2013,Grounder,Yorvit Torrealba,75
150275,2013,Grounder (error),Yorvit Torrealba,1
150275,2013,Hit By Pitch,Yorvit Torrealba,1
150275,2013,Intent Walk,Yorvit Torrealba,2
150275,2013,Liner,Yorvit Torrealba,39
150275,2013,Popup,Yorvit Torrealba,16
150275,2013,Strikeout Foul Tip,Yorvit Torrealba,1
150275,2013,Strikeout Looking,Yorvit Torrealba,8
150275,2013,Strikeout Swinging,Yorvit Torrealba,14
150275,2013,Walk,Yorvit Torrealba,11
150289,2012,Air Ball (home run),Carlos Pena,1
150289,2012,Bunt Grounder,Carlos Pena,6
150289,2012,Bunt Strikeout (foul),Carlos Pena,3
150289,2012,Bunt Strikeout (miss),Carlos Pena,1
150289,2012,Fly Ball,Carlos Pena,101
150289,2012,Grounder,Carlos Pena,113
150289,2012,Grounder (error),Carlos Pena,3
150289,2012,Grounder (fc),Carlos Pena,1
150289,2012,Hit By Pitch,Carlos Pena,13
150289,2012,Intent Walk,Carlos Pena,2
150289,2012,Liner,Carlos Pena,56
150289,2012,Popup,Carlos Pena,37
150289,2012,Runner Out,Carlos Pena,3
150289,2012,Strikeout Foul Tip,Carlos Pena,9
150289,2012,Strikeout Looking,Carlos Pena,37
150289,2012,Strikeout Swinging,Carlos Pena,132
150289,2012,Walk,Carlos Pena,85
150289,2013,Bunt Grounder,Carlos Pena,4
150289,2013,Bunt Unknown (sacrifice),Carlos Pena,1
150289,2013,Fly Ball,Carlos Pena,41
150289,2013,Grounder,Carlos Pena,90
150289,2013,Grounder (error),Carlos Pena,4
